gene,pmg,diapasef
YTHDC1,5.319537241929574e-06,2.1444850209424107e-05
YTHDF2,8.093383847856432e-06,6.247524464205772e-05
YWHAB,0.001234232454600381,0.0002750943361734931
YWHAE,0.0013589282743616503,0.0007747466341257763
YWHAG,0.0008945179519117446,0.0005675396702207304
YWHAH,0.0011498137419626324,0.00021197857935389253
YWHAQ,0.0003111392974453436,9.763787023866034e-05
YWHAZ,0.0011435582733987642,0.0006966398336238215
YY1,1.1326152184752575e-05,4.9020119302441266e-05
ZC3HAV1,1.087018152528165e-05,2.756627497659572e-05
ZCCHC8,1.2623860782010516e-05,8.014850134304782e-06
ZEB2,7.2855932699587034e-06,3.750619374592933e-06
ZFR,3.684968851963043e-05,1.5042350200725877e-05
ZMPSTE24,5.9735910474842234e-06,0.00034213910174561626
ZNF148,2.8253799429084055e-06,9.817788135821464e-06
ZNF207,6.500969607088909e-05,6.605104315454814e-05
ZNF22,3.412745555195038e-05,4.3991425060334064e-05
ZNF326,1.762405996731155e-05,2.989953812613593e-05
ZYX,6.664964866069141e-05,4.072514067570686e-05
